Left_Elbow_X,Left_Elbow_Y,BICEPS_NonAffected_upper,BICEPS_NonAffected_lower
1.3900751,-0.06165673,0.946391250156048,0.0
1.3861,-0.054784425,0.947255941562404,0.0
1.3894533,-0.05184753,0.948076203429796,0.0
1.3930384,-0.045867953,0.9488570901942875,0.0
1.3710726,-0.03998885,0.9495769874734056,0.0
1.3826076,-0.032705024,0.9502489172019876,0.0
1.3830231,-0.03209884,0.9508537697570064,0.0
1.383284,-0.031529095,0.9514018916146,0.0
1.3933198,-0.027511012,0.951877019309695,0.0
1.3987969,-0.024003092,0.9522864824612216,0.0
1.4009897,-0.02205484,0.9526172051605676,0.0
1.4059017,-0.020049093,0.9528731587709484,0.0
1.4053315,-0.021021562,0.9527433083116992,0.0
1.4043204,-0.021182025,0.9532970960063516,0.0
1.4031423,-0.021410372,0.9527319106013484,0.0
1.4018686,-0.021792933,0.9530930960258922,0.0
1.4011933,-0.02179552,0.9551069236323684,0.0
1.400513,-0.021618728,0.9512278359761775,0.0
1.40077,-0.022274833,0.9515480963645316,0.0
1.4010406,-0.022376131,0.9521947305434936,0.0
1.4015039,-0.022533173,0.9513362214759956,0.0
1.4023527,-0.023676477,0.9511660981881486,0.0
1.4044906,-0.024160152,0.9523296000301084,0.0
1.4064142,-0.02336557,0.9515389966394536,0.0
1.407948,-0.02385585,0.9537119659601044,0.0
1.4093397,-0.02446721,0.9517377152738258,0.0
1.4095068,-0.024754707,0.9519090306900508,0.0
1.4105469,-0.025388394,0.9514423237083156,0.0
1.410451,-0.025710464,0.95101430249734,0.0
1.4120052,-0.028345795,0.951689694117198,0.0
1.4129744,-0.02947993,0.950711826914752,0.0
1.4074072,-0.030203987,0.9512666330047234,0.0
1.4061089,-0.031034512,0.9508934528010524,0.0
1.4111489,-0.030856863,0.9507947075067832,0.0
1.4110026,-0.031760752,0.9494839842967304,0.0
1.4093717,-0.031417143,0.9492084871726654,0.0
1.4041016,-0.030226897,0.9492560197340456,0.0
1.4005929,-0.029413339,0.9479867368301028,0.0
1.3982998,-0.029258283,0.9480986706966033,0.0
1.409575,-0.025356598,0.9483760912046544,0.0
1.3549869,-0.018431073,0.9478115828150392,0.0
1.3078231,-0.008005781,0.9489816167774282,0.0
1.2992845,-0.003319774,0.9480709482760727,0.0
1.3039654,-0.0036514753,0.9489829031380608,0.0
1.2973555,0.0059116427,0.9483725046746144,0.0
1.3262883,0.005145473,0.9464951554203508,0.0
1.3247523,0.00970225,0.9482448312146716,0.0
1.2901341,0.017345715,0.9480485029469234,0.0
1.3175772,0.012433373,0.9491741330863,0.0
1.3158898,0.012148778,0.9485880010527152,0.0
1.3181838,0.012168407,0.9495409984098828,0.0
1.3422378,0.0073173363,0.9481808149098672,0.0
1.3516887,0.0024705403,0.9495478204249128,0.0
1.3707684,-0.0122928135,0.9504259093154532,0.0
1.3916018,-0.012346434,0.9486994446461416,0.0
1.4103,-0.017824518,0.9485722876905732,0.0
1.4162934,-0.015995208,0.9495829937004904,0.0
1.4238443,-0.009586129,0.9494047020912284,0.0
1.4107935,0.00028001601,0.9501500207549743,0.0
1.4044858,0.009777282,0.9506798327476778,0.0
1.3828328,0.02945506,0.949717634610195,0.0
1.3727438,0.025232093,0.9500830019019332,0.0
1.3606856,0.020764925,0.948902272436013,0.0
1.3440603,-0.018145945,0.9505611243309734,0.0
1.341255,-0.025580132,0.9504277785410488,0.0
1.3738563,-0.04916532,0.9498623272903604,0.0
1.4080085,-0.056213897,0.9504276803946776,0.0
1.3690004,-0.051595215,0.9502500912257614,0.0
1.3164641,-0.04420464,0.9483774846816572,0.0
1.2840476,-0.042714007,0.9491460584735298,0.0
1.2649288,-0.037389163,0.9507679307149156,0.0
1.2718025,-0.046229705,0.9492596392097472,0.0
1.2727253,-0.05148799,0.9504484755240172,0.0
1.268613,-0.05080104,0.9498393974841992,0.0
1.2569505,-0.050025936,0.9487982341427952,0.0
1.2639822,-0.051097162,0.949399830055496,0.0
1.2838175,-0.05815214,0.9489365417702909,0.0
1.2968955,-0.056988277,0.9495326206658016,0.0
1.2840476,-0.05459393,0.9494430418066486,0.0
1.2133036,-0.050408028,0.9490167338275076,0.0
1.2547917,-0.05497759,0.9490710185845964,0.0
1.2632194,-0.059372213,0.9488749883183316,0.0
1.316751,-0.0685112,0.9483225026190868,0.0
1.379375,-0.07327961,0.9478906586193948,0.0
1.4098381,-0.073917374,0.9483454717564074,0.0
1.3996406,-0.07917495,0.9490387298683148,0.0
1.3867247,-0.083638,0.9494353781800212,0.0
1.38752,-0.08096873,0.9470705668051528,0.0
1.2657548,-0.07509009,0.949011156184796,0.0
1.0997155,-0.053423997,0.9485463218527954,0.0
0.7216791,-0.05392367,0.9479804272281012,0.0
0.6276435,-0.04824812,0.949587437357316,0.0
0.8596293,-0.030451514,0.9494739137446292,0.0
1.1163375,-0.042618077,0.9504512669370988,0.0
1.2056001,-0.044986237,0.9503835596081996,0.0
1.2398791,-0.046058055,0.9503240505743028,0.0
0.922085,-0.044022787,0.9500758107423154,0.0
1.1141481,-0.05081837,0.9510440569575032,0.0
1.1808097,-0.05443441,0.9508853845791204,0.0
1.1861062,-0.060026273,0.9508529667186816,0.0
1.2742553,-0.06380118,0.9497696750076398,0.0
1.3034804,-0.067299254,0.9520953011396736,0.0
1.324932,-0.07103343,0.9511085852415222,0.0
1.3932489,-0.09862374,0.9513085099492335,0.0
1.4088055,-0.10255341,0.9499824472199394,0.0
1.4052868,-0.10513748,0.950040878623866,0.0
1.4097238,-0.100004554,0.950867673143404,0.0
1.4163808,-0.08587282,0.9488886616389304,0.0
1.3854222,-0.07482059,0.949591331956732,0.0
1.3972683,-0.07719158,0.9481151844341617,0.0
1.427009,-0.078658216,0.9476618620183088,0.0
1.4797261,-0.07668741,0.9499454867325624,0.033984576966467
1.476411,-0.07766872,0.9532424249086268,0.0139690616476407
1.4495242,-0.07058217,0.9512044110506946,0.0320769247927518
1.3950915,-0.078785,0.9497111949215098,-0.004724076880446
1.3712987,-0.07926919,0.9501123721268891,-0.0371766132830638
1.3666179,-0.07701413,0.9564187232592948,-0.052654665910022
1.3714142,-0.0742844,0.9521053999030694,-0.0831678477341294
1.352023,-0.0858905,0.9496373041596144,-0.1092920624843122
0.94704086,-0.09114899,0.957445936546006,-0.1273670988994911
1.0073886,-0.0935281,0.9571731710267476,-0.1468540095684594
1.204582,-0.0975272,0.9502285202975658,-0.1114466074477329
1.2685039,-0.12292094,0.9569066294019702,-0.1483768284798433
1.298937,-0.13547723,0.9618118485232406,-0.176944297894134
1.3279599,-0.14830992,0.9625933007473552,-0.1995570689762291
1.3447045,-0.15414461,0.9609538337571454,-0.1969059825033953
1.3520771,-0.15424272,0.9599715227155212,-0.2117915133229314
1.3552116,-0.15420872,0.9610501961765536,-0.2120694540784442
1.3645526,-0.15553746,0.9598484142407228,-0.2000016890466368
1.3678945,-0.1553667,0.957186821573607,-0.1094761595720523
1.3538891,-0.15581292,0.9492934685483492,-0.1037931477073485
1.3444203,-0.15589485,0.9507438628080196,0.0171690487010302
1.3424222,-0.1372554,0.9605210498902664,-0.0997455084465048
1.3529161,-0.13749807,0.965772500719668,-0.1342384841322765
1.3446116,-0.1370278,0.964903920858576,-0.2999837184252303
1.3303818,-0.1384579,0.9685469798226009,-0.3951270220483732
1.3351481,-0.13980103,0.9653771612493096,-0.4481321829622617
0.8373505,-0.11685393,0.9792421518617914,-0.5274093833700838
0.8771417,-0.10694317,0.9750829014911472,-0.635392810530349
0.18002145,-0.07788755,0.978301501389904,-0.6462966203245492
0.24590808,-0.06632037,0.9885199088934205,-0.7550525083650788
0.43974635,-0.07012927,0.9875959799481924,-0.8311057122327593
0.5673134,-0.07092803,0.9916989548919404,-0.8828396480130951
0.561236,-0.07282209,0.9831632960179716,-0.8945991579284845
1.1054301,-0.07635402,0.9983720631719244,-0.9642940726212614
1.2775304,-0.08976319,0.9947967750615564,-0.9163749644062033
1.3656927,-0.0932621,0.9844991300819032,-0.8892744950139043
1.3781389,-0.095959954,0.98700026415899,-0.8314204954382755
1.3706623,-0.10086338,0.9909884362728304,-0.741226646050173
1.3665751,-0.10370729,0.9865068024822176,-0.6494182702359264
