Left_Elbow_X,Left_Elbow_Y,BICEPS_NonAffected_upper,BICEPS_NonAffected_lower
0.45615858,-0.9187593,0.1485426595252972,0.0001091970563935
0.44035015,-0.93063074,0.1490409961463247,4.931795550829636e-05
0.42220306,-0.93756574,0.1488264406773148,-8.162875646927938e-06
0.41758332,-0.9436399,0.1492591798337892,-5.968376998395859e-05
0.41308445,-0.9467501,0.1491493382517179,-0.0001045770503765
0.4046929,-0.9470715,0.1483050734252997,-0.0001424624137908
0.4125741,-0.9483725,0.1476743491549834,-0.0001741725055766
0.41304636,-0.95001006,0.1491558300272579,-0.000199254983418
0.41202185,-0.94788885,0.1483032126710145,-0.0002175448790914
0.40793553,-0.944022,0.1489364369490273,-0.0002294441683259
0.39410907,-0.9428949,0.1483557546320131,-0.000234715843616
0.39299944,-0.94150776,0.1487864636973679,-0.0002334102715485
0.39090082,-0.9403565,0.149028618443719,-0.0002254987582318
0.3887874,-0.94002384,0.1486156326906974,-0.0002109596309707
0.38678518,-0.9386338,0.1487532707295859,-0.0001900585911622
0.38799772,-0.9400583,0.1490058502782332,-0.0001623362752943
0.3890722,-0.94409865,0.1488878733365383,-0.0001279863454819
0.38857177,-0.9466759,0.148589370159936,-8.748983793260956e-05
0.38859817,-0.94824636,0.148688499687472,-3.99567195133901e-05
0.3883202,-0.9481932,0.1481725991252956,1.4204012850247516e-05
0.38859573,-0.94930196,0.1487217817545942,7.429598814048525e-05
0.38734555,-0.95008886,0.1480097515758608,0.0001416399091109
0.38474247,-0.9521864,0.1488664090101478,4.1113428428160045e-06
0.37565118,-0.9533488,0.1467999301174466,1.0478515719924434e-06
0.3755017,-0.9538595,0.1468578869345543,4.675117787193211e-07
0.37628457,-0.9536679,0.1486855643026669,3.6563776379691306e-05
0.3788914,-0.953393,0.1454726157148969,0.0002248004265373
0.38028464,-0.9533485,0.1468523220719071,0.0014602214559184
0.38158202,-0.9534896,0.1471022004756693,0.0012231182603429
0.3853647,-0.9540917,0.1379875606421491,0.0097761143500793
0.3883844,-0.954632,0.1378615979252851,0.014169689433507
0.38944826,-0.95432794,0.1378965938180079,0.011141203144931
0.39068475,-0.9548206,0.1508184899451786,0.0007584768526562
0.39195773,-0.9549096,0.153390070888595,-0.0031474865823824
0.3943892,-0.9553163,0.1521075583807126,-0.004952673516645
0.39428532,-0.9549444,0.1677298337081132,-0.0216897675706142
0.39378837,-0.95501816,0.1768009129901142,-0.0375247691523795
0.39343074,-0.9557031,0.1901668267653295,-0.0510265345652415
0.39318976,-0.9561754,0.2114101812916061,-0.0758145012627221
0.39179757,-0.95613664,0.231256533590822,-0.0955669682544095
0.39057955,-0.95635754,0.2426253030855168,-0.1106954575491174
0.3873899,-0.95464903,0.2592349207171603,-0.1304696916009508
