Left_Elbow_X,Left_Elbow_Y,BICEPS_NonAffected_upper,BICEPS_NonAffected_lower
0.6840808,0.058178723,0.7812674448044439,0.0
0.6801336,0.056623615,0.7794118273588558,0.0
0.6846846,0.058431946,0.7779931845595423,0.0
0.6865159,0.05811418,0.7769664377040225,0.0
0.6857035,0.058055446,0.7762801701815729,0.0
0.6859926,0.058501948,0.7759053806222656,0.0
0.6872602,0.054877225,0.7757867011590364,0.0
0.68897367,0.0483285,0.7758812951891885,0.0
0.6897297,0.047576185,0.7761413454017676,0.0
0.68959993,0.04782146,0.7765217198627089,0.0
0.68939227,0.048221774,0.7769773398695317,0.0
0.6896314,0.04940429,0.7774690505245655,0.0
0.6912724,0.04988313,0.7779394654415576,0.0
0.6932155,0.051400922,0.7769926939345156,0.0
0.698979,0.049919687,0.7768171661123938,0.0
0.70175624,0.050770603,0.7775927130835928,0.0
0.7074328,0.052487772,0.7752376481137433,0.0
0.7116205,0.05384136,0.7762229508339031,0.0
0.72405344,0.05520045,0.7765300149666541,0.0
0.73148614,0.058047086,0.7775009392836112,0.0
0.73628545,0.057493336,0.775524897283607,0.0
0.73814625,0.057571355,0.7764875903020997,0.0
0.7378838,0.058452684,0.7762928200177311,0.0
0.73659384,0.059936136,0.775513644192548,0.0
0.73659307,0.06144942,0.777063238022062,0.0
0.7366461,0.0628672,0.7756393806354092,0.0
0.7359567,0.06407958,0.776053909963632,0.0
0.73530304,0.06521381,0.7760919971386901,0.0
0.7349597,0.06633162,0.7754444686518758,0.0
0.7347694,0.067211695,0.7767840767828278,0.0
0.7345489,0.06805437,0.7755387247411432,0.0
0.7347864,0.068113714,0.7760221010729258,0.0
0.7347938,0.06823894,0.7767777814429928,0.0
0.734905,0.06828889,0.7754587700093171,0.0
0.73498154,0.0683337,0.7755696919113605,0.0
0.73500437,0.06836447,0.7766634222055873,0.0
0.7348467,0.0683315,0.7756431614158286,0.0
0.7347433,0.06835706,0.7762134111051796,0.0
0.73446155,0.068261,0.7759166337292459,0.0
0.73419696,0.068141714,0.7744450004523284,0.0
0.734166,0.06814197,0.7735076671220075,0.0
0.73417675,0.06815143,0.7745604584032384,0.0
0.73405904,0.06813835,0.7758061608195903,0.0
