patient,exercise,rep,step_index,step_name,mae_Right_Shoulder,mae_Left_Shoulder,mae_Right_Elbow,mae_Left_Elbow,mae_Right_Wrist,mae_Left_Wrist
TOLFB02,ClaspAndSpread,1,1,ClaspandSpread_S1,0.007544743239798547,0.0247007897073744,0.04586242603005523,0.03511814930876726,0.07480194186391156,0.07477487819145451
TOLFB02,ClaspAndSpread,1,2,ClaspandSpread_S2,0.017494130544673005,0.024695149359229958,0.2478394136538502,0.2022940890779852,0.21153990630933545,0.14652457108123945
TOLFB02,ClaspAndSpread,1,3,ClaspandSpread_S3,0.011027640876793261,0.026225564654113923,0.04850817664150841,0.1120794667255274,0.05221700996571726,0.08209439401745777
TOLFB02,ClaspAndSpread,1,4,ClaspandSpread_S4,0.009393199625000018,0.020104571618829108,0.047898789639398684,0.07871736648549577,0.04983851555263709,0.06521709900617087
TOLFB02,ClaspAndSpread,1,5,ClaspandSpread_S5,0.00957445895137132,0.024205207438818578,0.08882419343449367,0.09310938547911389,0.08930016621962023,0.10424789259177211
TOLFB02,ClaspAndSpread,2,1,ClaspandSpread_S1,0.013690991663238393,0.02531143475200422,0.10997895125965187,0.09542433908466455,0.15632127352262656,0.1271353022012658
TOLFB02,ClaspAndSpread,2,2,ClaspandSpread_S2,0.013906275262499998,0.017680432255274266,0.1541009713734704,0.13827651051397677,0.10403332518069616,0.06803777142004216
TOLFB02,ClaspAndSpread,2,3,ClaspandSpread_S3,0.011055239339556966,0.01735007960822784,0.05263685659952525,0.032059973028059054,0.05420589519018984,0.048699723067774245
TOLFB02,ClaspAndSpread,2,4,ClaspandSpread_S4,0.01105240934277427,0.022782136014504236,0.054382594400210975,0.07106159001334386,0.049723877322784785,0.08212054927114976
TOLFB02,ClaspAndSpread,2,5,ClaspandSpread_S5,0.009436805790754328,0.02380361706154029,0.02928231754132989,0.02869723702069432,0.06138662117109706,0.0536892829924205
TOLFB02,DeepBreathing,1,1,DeepBreathing_S1,0.014300038096540369,0.034316107610559754,0.1742350224983962,0.1307875969868498,0.16242243350399505,0.19307533075596917
TOLFB02,DeepBreathing,1,2,DeepBreathing_S2,0.012569416693200032,0.044359620259866665,0.20125843979842667,0.15628108577550331,0.1957756391254,0.20324023102546668
TOLFB02,DeepBreathing,1,3,DeepBreathing_S3,0.019910315587166702,0.04546147466199999,0.04153456067734665,0.014842584729516693,0.1086412764053333,0.10082943480306665
TOLFB02,DeepBreathing,1,4,DeepBreathing_S4,0.017958447935633365,0.04571943165976666,0.02547884327768663,0.01561167047116669,0.09643712183796664,0.07234590721003331
TOLFB02,DeepBreathing,2,1,DeepBreathing_S1,0.019612072508770177,0.041047501571908604,0.051403170788887745,0.022908739188474435,0.08809495291192876,0.08082563264784945
TOLFB02,DeepBreathing,2,2,DeepBreathing_S2,0.020497252285233372,0.047173994134166675,0.042935819360546634,0.023969087667356642,0.11642362587326663,0.07973062003223333
TOLFB02,DeepBreathing,2,3,DeepBreathing_S3,0.01449685648120002,0.03961040627243335,0.06238404342879996,0.01938614956733664,0.09840858918839998,0.07337582732146665
TOLFB02,DeepBreathing,2,4,DeepBreathing_S4,0.011809931577154636,0.03422393997938133,0.06431095164921259,0.049094199398937305,0.12922097341326594,0.11008926469171501
TOLFB02,HorizontalPumping,1,1,HorizontalPumping_S1,0.007297968316872938,0.02153813457553457,0.007087391806333507,0.0106899436794397,0.013789787035172522,0.01942967253324236
TOLFB02,HorizontalPumping,1,2,HorizontalPumping_S2,0.021791090068034813,0.014903638970771153,0.04897537500618782,0.06613676434638058,0.07437574828903232,0.12426397157863495
TOLFB02,HorizontalPumping,1,3,HorizontalPumping_S3,0.012648654836691513,0.012950681739427875,0.04527905726237563,0.04550235955547265,0.07281512373339552,0.10725123608289802
TOLFB02,HorizontalPumping,1,4,HorizontalPumping_S4,0.01575958811007465,0.028293154987562182,0.14945404158519904,0.06836851119583334,0.24603373040199003,0.17198836230883086
TOLFB02,HorizontalPumping,1,5,HorizontalPumping_S5,0.011636920849754878,0.008666492469914234,0.10577357506317404,0.07218022668682597,0.18956599108088235,0.17424083540324756
TOLFB02,HorizontalPumping,2,1,HorizontalPumping_S1,0.01794393792674126,0.008008023541169177,0.0654022776791045,0.06455139674235075,0.15073628355939053,0.16850544360354475
TOLFB02,HorizontalPumping,2,2,HorizontalPumping_S2,0.014347085510509944,0.008848549388059705,0.061931808379975146,0.026725569915858213,0.0788109159419776,0.0959984435186567
TOLFB02,HorizontalPumping,2,3,HorizontalPumping_S3,0.01655103533115673,0.027065345215733835,0.1257792144916667,0.11146243452829604,0.15938027029334578,0.1246277075466418
TOLFB02,HorizontalPumping,2,4,HorizontalPumping_S4,0.01023466354757462,0.012842994732338311,0.09554989730006222,0.05137577459452738,0.1293569881828358,0.09109783975752489
TOLFB02,HorizontalPumping,2,5,HorizontalPumping_S5,0.015683822630820216,0.010453681476390472,0.06404682974406238,0.04702141160790191,0.09287088944362742,0.08840980989426273
TOLFB02,OverheadPumping,1,1,OverheadPumping_S1,0.0165747867273841,0.016516756349555566,0.1213960124495314,0.1148237070631781,0.1819800320783771,0.17057094322050806
TOLFB02,OverheadPumping,1,2,OverheadPumping_S2,0.019773322175438562,0.007259081398355269,0.18407947552225876,0.16947522960487937,0.30712858956606365,0.2328378504648026
TOLFB02,OverheadPumping,1,3,OverheadPumping_S3,0.017216000109758763,0.008686036983607445,0.20751829694906804,0.15824946731458334,0.3233906129517545,0.23445788898903505
TOLFB02,OverheadPumping,1,4,OverheadPumping_S4,0.02377059248037278,0.005582752049835541,0.20424892031929823,0.16843127381611844,0.31229799950493425,0.2597176051907895
TOLFB02,OverheadPumping,2,1,OverheadPumping_S1,0.027470097157611086,0.00923693109477778,0.2251660340908333,0.20042174145905556,0.37401716914111105,0.3391922305805556
TOLFB02,OverheadPumping,2,2,OverheadPumping_S2,0.03250166810542761,0.009454223975109637,0.2419680224364035,0.20667264004758773,0.40969471336513164,0.33816680770065777
TOLFB02,OverheadPumping,2,3,OverheadPumping_S3,0.03206432386310304,0.01241906061129387,0.21619886492351972,0.18335559777395832,0.3744774363527412,0.29279730745186405
TOLFB02,OverheadPumping,2,4,OverheadPumping_S4,0.01642612932713404,0.023298393231961863,0.09937211468344298,0.11688213756640348,0.12862544173898027,0.12288909474746867
TOLFB02,PushdownPumping,1,1,PushDownPumping_S1,0.014008100514579444,0.03143551758752409,0.013868271068175685,0.009872508431025804,0.07741769040217944,0.02047183785377461
TOLFB02,PushdownPumping,1,2,PushDownPumping_S2,0.013001930004166658,0.013289569770121957,0.10696920247569919,0.08748576491131607,0.14601709421862297,0.12385700257278962
TOLFB02,PushdownPumping,1,3,PushDownPumping_S3,0.012982112919461379,0.020285835492581297,0.10740105983882112,0.059104545589481715,0.189844767402439,0.1796232284674797
TOLFB02,PushdownPumping,1,4,PushDownPumping_S4,0.014618248897052849,0.014250771733333337,0.07132812170731706,0.12573678779014225,0.24753663341463417,0.1362948548170732
TOLFB02,PushdownPumping,1,5,PushDownPumping_S5,0.011219662662148598,0.017200111044327324,0.0605328243411948,0.06803644310829969,0.2921048079368474,0.22133233334277108
TOLFB02,PushdownPumping,2,1,PushDownPumping_S1,0.008556410973628054,0.006424100298018293,0.09037617760609759,0.08265686775167684,0.18353876180213416,0.18228670164044714
TOLFB02,PushdownPumping,2,2,PushDownPumping_S2,0.018148277251880087,0.017095406653201223,0.06992183820528453,0.09479674202032518,0.17187836287688002,0.22573945852108734
TOLFB02,PushdownPumping,2,3,PushDownPumping_S3,0.0075819760428861745,0.015484194154014239,0.07700168999281912,0.08175338581140473,0.17325237011717484,0.22107156994791669
TOLFB02,PushdownPumping,2,4,PushDownPumping_S4,0.02297345734639229,0.030643783982926824,0.12614147540900408,0.12542994962623374,0.1020262047883638,0.10297149996280486
TOLFB02,PushdownPumping,2,5,PushDownPumping_S5,0.012675331825440431,0.016808473913555336,0.0721498537203143,0.04758595371550552,0.07938283510961675,0.07889547361933091
TOLFB02,ShoulderRoll,1,1,SholderRolls_S1,0.019889629856460454,0.03910546202826835,0.07538222999344735,0.07586717757560939,0.12127737373653774,0.14513645355922006
TOLFB02,ShoulderRoll,1,2,SholderRolls_S2,0.017770626822315724,0.056057609869751605,0.1005792049172877,0.0384171728968149,0.07025457102928685,0.062478483467868585
TOLFB02,ShoulderRoll,1,3,SholderRolls_S3,0.012454110760576936,0.029166001299719566,0.05295623119624002,0.030772557440644614,0.19031201332275643,0.18499051963445512
TOLFB02,ShoulderRoll,2,1,SholderRolls_S1,0.018847163230177995,0.02898976657152106,0.07200728263428396,0.046827097799540474,0.12883445042014563,0.11068276538284794
TOLFB02,ShoulderRoll,2,2,SholderRolls_S2,0.01113500164403043,0.03978563342848561,0.059264276736627805,0.05216341512219831,0.09042961508088945,0.08041357421502406
TOLFB02,ShoulderRoll,2,3,SholderRolls_S3,0.007296555059742837,0.02894890478952899,0.03020707450484487,0.030311280750512808,0.04152020373064853,0.0585269355289284
