patient,exercise,rep,step_index,step_name,mae_Right_Shoulder,mae_Left_Shoulder,mae_Right_Elbow,mae_Left_Elbow,mae_Right_Wrist,mae_Left_Wrist
TOLFB14,ClaspAndSpread,1,1,ClaspandSpread_S1,0.03544388458231807,0.03360192013691915,0.06392832494363289,0.06849515135093237,0.053985975054741564,0.08039273616489184
TOLFB14,ClaspAndSpread,1,2,ClaspandSpread_S2,0.01949874184040084,0.04807972510084389,0.15123064973577532,0.10606173572825948,0.24146478676933542,0.14135257621268088
TOLFB14,ClaspAndSpread,1,3,ClaspandSpread_S3,0.029378978094356537,0.021666377199578046,0.13287761927020042,0.07278187185838607,0.18334097835907173,0.08082006377710968
TOLFB14,ClaspAndSpread,1,4,ClaspandSpread_S4,0.038375361663291134,0.011063585143143434,0.1936736051224156,0.12151617017964134,0.2251508104689346,0.12742617739583334
TOLFB14,ClaspAndSpread,1,5,ClaspandSpread_S5,0.09048017455592829,0.09662253233697259,0.2555029908127532,0.25460030143850204,0.36591608108116036,0.3831038129067405
TOLFB14,ClaspAndSpread,2,1,ClaspandSpread_S1,0.03456548575548524,0.04357321103032698,0.06742875796582246,0.06620656638303271,0.12015235610107597,0.09137191572626219
TOLFB14,ClaspAndSpread,2,2,ClaspandSpread_S2,0.023195895073364982,0.01935580151413501,0.12218183920390296,0.0945562452246308,0.20764955645426478,0.11600236784109003
TOLFB14,ClaspAndSpread,2,3,ClaspandSpread_S3,0.04271394556861815,0.033240186921782676,0.26188564096207806,0.13770524249251054,0.4546564207466771,0.15281016531371308
TOLFB14,ClaspAndSpread,2,4,ClaspandSpread_S4,0.03198311294757385,0.021215079685864967,0.14058353714741562,0.1405075542656118,0.3006340513515823,0.1597285494049578
TOLFB14,ClaspAndSpread,2,5,ClaspandSpread_S5,0.04723928212084667,0.028899605933863818,0.06778489827885648,0.06343966407804698,0.1158906059264975,0.15936785827469682
TOLFB14,DeepBreathing,1,1,DeepBreathing_S1,0.05626616153405205,0.02177827613535184,0.04812139510188872,0.04849231460629984,0.03447651941624888,0.017992005185959177
TOLFB14,DeepBreathing,1,2,DeepBreathing_S2,0.06082446469066667,0.022368326627133336,0.07685931706053324,0.0908720815508457,0.07567283751476668,0.09164651300293333
TOLFB14,DeepBreathing,1,3,DeepBreathing_S3,0.0666929681489,0.027857925828766637,0.040091371352345695,0.011674114566546675,0.12642802525209998,0.1074322478050333
TOLFB14,DeepBreathing,1,4,DeepBreathing_S4,0.0524752978643,0.016690214637966647,0.035860387895768994,0.01774333475663331,0.1304051095730333,0.10648926595719997
