Right_Elbow_X,Right_Elbow_Y,BICEPS_Affected_upper,BICEPS_Affected_lower
-1.1447717,0.059865493,0.8328225347166894,0.0017991460511816
-1.1795706,0.071171716,0.8555134612722334,0.0008992549896634
-1.2077911,0.075652376,0.8736757818092582,0.000115632335316
-1.2193611,0.07558604,0.8874924100472058,-0.0005474669703307
-1.2213387,0.07466615,0.8974329119501945,-0.0010967538128037
-1.21451,0.077510916,0.903966853482344,-0.00153893907763
-1.2086266,0.07360921,0.9075638006077732,-0.0018807336503365
-1.2042772,0.07232551,0.9086933192906008,-0.00212884841645
-1.2042091,0.070164196,0.9078249754949465,-0.0022899942614977
-1.2041385,0.06987686,0.9054283351849284,-0.0023708820710064
-1.2025744,0.06981038,0.9019729643246664,-0.002378222730503
-1.1994087,0.07097483,0.8979284288782791,-0.0023187271255145
-1.198245,0.071193926,0.8979437206323412,-0.0022379832222292
-1.1997455,0.0710305,0.8998241938275051,-0.002107625454883
-1.204988,0.07648536,0.8975520658063151,-0.0019141768803094
-1.2111218,0.07771838,0.8988794918950654,-0.0016576374985081
-1.2215662,0.08420964,0.8938540867199001,-0.0013380073094794
-1.2211871,0.08885935,0.8992757129818212,-0.0001799914949244
-1.2246928,0.10004364,0.8948255464277484,-0.0003240406204138
-1.2266357,0.1035121,0.8975317159017835,-0.0002342253062486
-1.2286788,0.10882778,0.8943167724666471,-5.2482278697539056e-05
-1.2252117,0.109426446,0.8924330139004256,0.0002211884622395
-1.2209643,0.1106228,0.8971885954842255,-4.1021451619814224e-05
-1.2140318,0.1104029,0.8816900635075894,-0.0009237796566702
-1.2119522,0.106699795,0.9009527869127896,-0.0010799742927351
-1.2133744,0.10449955,0.8866312443973645,-0.0012003254156679
-1.2148362,0.099865615,0.8941513543931829,-0.0012848330254685
-1.2147027,0.09508202,0.8966510136735762,-0.0013334971221368
-1.2082913,0.087175146,0.8867828944046516,-0.001346317705673
-1.2130966,0.07649797,0.8961172258407536,-0.0013232947760769
-1.210111,0.075053915,0.8875819684933816,-0.0012730507592019
-1.2158263,0.07426146,0.894397921742474,-0.0011814273210607
-1.2185147,0.07414258,0.8937009193320926,-0.0010542055282673
-1.2188681,0.06906914,0.8932508388741988,-0.0008934125643502
-1.2166854,0.0665602,0.8966874110783335,-0.0006953940437657
-1.2142539,0.06527496,0.8976950588568366,-0.0004617771685291
-1.2207787,0.063023515,0.8872356479780866,-0.0001925619386405
-1.2198092,0.06162405,0.9050039527505288,0.0001122516459001
-1.2180831,0.048878644,0.8903836810588288,0.0004526635850929
-1.2164994,0.04723284,0.9002151814712853,0.0008286738789377
-1.2972331,0.019500982,0.9001743311450003,0.0187238166460826
-1.283931,0.009136193,0.8817275489284115,0.0922172093751135
-1.3089619,-0.004937478,0.8980157654837406,0.04571902091598
-1.3194582,-0.0031834955,0.8920346690896936,0.001353526974144
-1.3391757,0.00053400395,0.92076927926442,-0.0288174322383519
-1.3599129,-0.010842604,0.8803346100939535,-0.0883113833344024
-1.3570453,-0.012526852,0.9251517678817176,-0.0649131887125674
-1.3542914,-0.02263488,0.8957126153615821,-0.1451880014728117
-1.3579198,-0.027190998,0.9255460923093676,-0.1615888442235581
-1.3692176,-0.03468538,0.910206758560716,-0.2462286828559304
