patient,exercise,rep,step_index,step_name,chosen_overlay_keys,mae_Right_Shoulder,mae_Left_Shoulder,mae_Right_Elbow,mae_Left_Elbow,mae_Right_Wrist,mae_Left_Wrist
TOLFB09,OverheadPumping,1,1,OverheadPumping_S1,LElbow+LWrist+RElbow+RWrist,0.03748813175872955,0.04735888255254264,0.46986054213361395,0.5417776928456577,0.9528507816121093,0.9199985756736109
TOLFB09,OverheadPumping,1,2,OverheadPumping_S2,LElbow+LWrist+RElbow+RWrist,0.0782939844467063,0.08656199649164506,0.5544468328716478,0.6141542607580126,0.9709800071646117,0.9143537777337646
TOLFB09,OverheadPumping,1,3,OverheadPumping_S3,LElbow+LWrist+RElbow+RWrist,0.07817899135648627,0.08733576269332287,0.5701828126084898,0.5821007128632757,0.96556723111198,0.8845048596416594
TOLFB09,OverheadPumping,1,4,OverheadPumping_S4,LElbow+LWrist+RElbow+RWrist,0.08138677938091679,0.089884824123224,0.544953848595332,0.5851496689159073,0.9125598672961907,0.8788753591811329
TOLFB09,OverheadPumping,2,1,OverheadPumping_S1,LElbow+LWrist+RElbow+RWrist,0.08209524117828525,0.08768927131883804,0.5409336297751565,0.5943049554036266,0.9144304856979449,0.8870530637337646
TOLFB09,OverheadPumping,2,2,OverheadPumping_S2,LElbow+LWrist+RElbow+RWrist,0.07864335780196943,0.08655064267585559,0.5582877007663847,0.6030854376659072,0.9552524957830328,0.9068080331285016
TOLFB09,OverheadPumping,2,3,OverheadPumping_S3,LElbow+LWrist+RElbow+RWrist,0.08306799530196941,0.09259873530743454,0.5467097197795425,0.5880879516132757,0.9350317961777695,0.877021135431133
TOLFB09,OverheadPumping,2,4,OverheadPumping_S4,LElbow+LWrist+RElbow+RWrist,0.023589067148241646,0.029271536494817285,0.45060318942228833,0.5067010007396775,0.9987358861456501,0.9893325639645132
