Right_Elbow_X,Right_Elbow_Y,BICEPS_Affected_upper,BICEPS_Affected_lower
-0.7134496,0.037143186,0.7661578358954344,0.0136501920290158
-0.71329576,0.036634903,0.76707642177517,0.0106080834474595
-0.71388006,0.036475766,0.7631162067255313,0.006377270422856
-0.71443534,0.036506116,0.7670237061812364,0.0024907549309247
-0.71481526,0.03641031,0.7667713063651975,-0.0011832093161964
-0.714993,0.036259945,0.7636666480505999,-0.0045764094738307
-0.715217,0.036223494,0.7702487936884027,-0.007048105892716
-0.71536744,0.036163498,0.766325711560455,-0.010026930618331
-0.7151638,0.03643061,0.7488884795907679,0.0581265007027969
-0.7149212,0.036566146,0.7526455882809294,0.1445798963951811
-0.7151421,0.037156925,0.7342410833507298,0.0847241922880704
-0.7151306,0.037563104,0.7580435206442583,0.0279465066817687
-0.71503377,0.03780599,0.7772209667004297,0.0011111183252215
-0.7152581,0.038831837,0.7746585865381981,-0.0548353695992899
-0.71536404,0.0392995,0.7715834135196691,-0.1057146046771303
-0.71550524,0.040493056,0.7957928458965062,-0.0973233745303187
-0.71630925,0.0407738,0.7971058096869177,-0.1272678888792357
-0.71692324,0.040950004,0.8077285228877576,-0.1780313510700348
-0.7173707,0.0411115,0.8191779982152039,-0.2173041761711101
-0.7178333,0.041229483,0.8121074952900414,-0.2327715738978995
-0.71757513,0.041309547,0.8258509313425247,-0.2795680633072723
-0.71752554,0.042037774,0.8434113177781941,-0.3479093476887414
-0.717516,0.042199407,0.8582221765477536,-0.3721985047965658
-0.71752393,0.042293087,0.8733992832606868,-0.4289494386167732
-0.71777374,0.041967683,0.8760933101676656,-0.4715011713071101
-0.7183457,0.041439336,0.8747777858607783,-0.5093952750979441
-0.71856654,0.040140737,0.8935278780635939,-0.5523076223734644
-0.71770644,0.039314654,0.9136360974757692,-0.5972900345643628
-0.7170605,0.03912512,0.9181287671898803,-0.6364529879998286
-0.71492064,0.03856479,0.9221862010292254,-0.6740900555286677
-0.7151275,0.040025003,0.9358608950584694,-0.6872592248446596
-0.7154048,0.04074634,0.9355897539526784,-0.6987655795232883
-0.7159522,0.041600913,0.9290492549022406,-0.7179528855613901
-0.71642333,0.04250395,0.940302737048432,-0.7247079051216747
-0.7173109,0.043453135,0.9368990832260732,-0.7261985701999504
-0.7175434,0.04398121,0.9354074362513524,-0.716174437404583
-0.71739835,0.044207685,0.9177444425813464,-0.6938079391144832
-0.7168379,0.044637665,0.9027043566132882,-0.6131036683249883
-0.7164179,0.044894166,0.90506094126151,-0.5822242259202169
-0.7164346,0.045053806,0.8987477439246779,-0.5354880159827302
-0.7165973,0.04513246,0.8745228024862953,-0.4641032953052524
-0.7166817,0.04528208,0.8720021926916842,-0.445636820894349
-0.7170052,0.045304,0.8867665537725996,-0.4280451479842882
-0.71789753,0.044011526,0.8849316521140627,-0.5168004643877133
-0.71871775,0.043316364,0.8864255929880429,-0.4774506034983095
-0.71943146,0.042836163,0.8686011690487659,-0.4286170546569219
