Right_Elbow_X,Right_Elbow_Y,BICEPS_Affected_upper,BICEPS_Affected_lower
-0.6473857,0.05233689,0.5462918668631579,0.0005489324903376
-0.6470468,0.052446846,0.5440273289151382,0.0003158534784871
-0.64651036,0.05195449,0.5459519283227592,0.0001042739642105
-0.64434963,0.050790492,0.5446526374117738,0.0001115617874458
-0.6430326,0.04999479,0.5435854745942659,-0.0001503113666672
-0.6410891,0.051894944,0.5449620844978146,-0.0003818394171687
-0.639692,0.052664287,0.5451338899179647,-0.0005830223640585
-0.6394465,0.053702746,0.5452520656425012,-0.0007556271718378
-0.63907707,0.054993812,0.545459917769312,-0.0008957750807813
-0.63812757,0.05442959,0.5447540506528732,-0.0010055778861132
-0.6368192,0.05499101,0.5462171935144885,-0.0010857641416352
-0.636639,0.0551591,0.5462791177241245,-0.0011345319090208
-0.6350208,0.056189027,0.5456706148379104,-0.0011529545727948
-0.6357368,0.05642461,0.544557696652602,-0.0010193616323049
-0.64055777,0.056302436,0.5430499887935025,-0.0010301738472269
-0.65902805,0.053573254,0.545555377749881,-0.000905976979321
-0.6755082,0.045513365,0.546408893689057,-0.0008970742976906
-0.698214,0.022732178,0.5446732653962889,-0.0008471537215226
-0.73513097,0.001947523,0.543769637358894,-0.0007573370615174
-0.7808229,-0.015256157,0.5463421713479302,-0.0006272919828852
-0.8525657,-0.03441647,0.5455361168636703,-0.0004570184856261
-0.91406614,-0.096248634,0.5494502217204893,0.0003639686067103
-1.0212749,-0.14197928,0.5454440776316926,0.0004807929941539
-1.1039158,-0.20558625,0.544961932147267,-6.314708362467676e-05
-1.1560608,-0.2664369,0.5490395151314476,0.0002993295286314
-1.1861516,-0.34027204,0.542105328142797,0.0013729508788429
-1.2290795,-0.40723717,0.5468971009575687,-0.0001610833857207
-1.221457,-0.45413145,0.5440373074945766,-0.0013350293473987
-1.1814966,-0.52573407,0.542425255107349,0.0002737327380803
-1.1552694,-0.58669955,0.5482292718237634,0.0101437725959458
-1.1342778,-0.6366274,0.5436966189512741,0.0136500977067554
-1.1030965,-0.67248875,0.5393342189568769,0.0220811684955914
-1.0912791,-0.74441725,0.5439865201447702,0.0197972016824385
-1.0268335,-0.786088,0.5438065391414402,0.0021110755848182
-0.942909,-0.84444994,0.5511297257189922,-0.0035134861522807
-0.85801,-0.86513406,0.5603430593233913,-0.0300888371621964
-0.81143856,-0.90066284,0.5666294817116359,-0.0426098917182137
-0.74638194,-0.9184669,0.5814167899195389,-0.0742342953330703
-0.66927373,-0.9310948,0.588284974521697,-0.1003529086740817
-0.61970586,-0.95403343,0.5946553920602187,-0.1194414856200682
-0.5394155,-0.9455165,0.6093733956600768,-0.1397975861336892
-0.47316217,-0.9496774,0.6313173162271747,-0.1717755622393814
-0.45075378,-0.9565739,0.641652574234863,-0.1965875708212085
-0.39180955,-0.96264225,0.653396790159029,-0.2183892252718161
-0.43668494,-0.9700367,0.6536504278167542,-0.2485999495125091
-0.424259,-0.9727564,0.6737991223752698,-0.273064647369454
-0.41692537,-0.9649249,0.6974570801472478,-0.3174249595411768
-0.41977137,-0.9657292,0.7015358539775839,-0.3381747868085052
-0.41166708,-0.96765304,0.717852356119671,-0.3678979683261825
-0.40418264,-0.970845,0.7229850395527275,-0.3757535219785155
-0.39232185,-0.9759858,0.7309876197065349,-0.397416463736839
-0.38997453,-0.9829882,0.7322502979408791,-0.3991396081560434
-0.39233828,-0.9805711,0.7239648406379635,-0.4004530105082858
-0.3936226,-0.97886944,0.7305900094902763,-0.3871056065470413
-0.39547107,-0.977775,0.7318222671304778,-0.4124263153116541
-0.3970182,-0.9785055,0.7571349034121335,-0.4664454883806614
-0.3977281,-0.97943836,0.7582859645322241,-0.4960070661314701
-0.3997908,-0.9794438,0.7847652651200769,-0.5055586663005229
-0.4016091,-0.9796436,0.8012516500178447,-0.5653604489140355
-0.40255347,-0.97975874,0.8279481331679422,-0.6131844204361414
