Left_Shoulder_X,Left_Shoulder_Y,DELTOID_NonAffected_upper,DELTOID_NonAffected_lower
0.41124904,-0.47322488,0.1745748115152964,-0.0003923371302116
0.4043793,-0.48836988,0.1746989059181656,-0.0001407337604523
0.40426925,-0.49340603,0.1748937194848182,3.835407127387887e-05
0.40644625,-0.49403137,0.1751432416490699,0.0001504458752398
0.4094861,-0.49393564,0.1754323245585202,0.0002040382827993
0.4130739,-0.49366334,0.1757458203607687,0.0002076279253061
0.4143165,-0.4934631,0.1760685812034147,0.0001697114341138
0.41383198,-0.49410096,0.1763854592340577,9.878544057628848e-05
0.41213647,-0.49525627,0.1766813066002974,3.3465760471032507e-06
0.41085958,-0.49616072,0.176940975449733,-0.0001081085281199
0.40965772,-0.49710652,0.1771493179299642,-0.0002270832405711
0.40973926,-0.4975874,0.1766555104352943,-0.0003076237814245
0.41046277,-0.49889806,0.175955768338251,-0.0003688483779443
0.41141462,-0.50085837,0.1759512179307393,-0.0004148209456663
0.41182792,-0.50303215,0.1772124523728561,-0.0004453074284797
0.41278848,-0.5038842,0.1763853328675216,-0.0004609299995032
0.41463184,-0.5037065,0.1763892944087681,-0.000461300541729
0.41519475,-0.5037094,0.1776170554997773,-0.0004464190551569
0.41691566,-0.50357693,0.1771689540199663,-0.0004162855397872
0.41931787,-0.5043137,0.177066130734056,-0.0003708999956197
0.42187616,-0.5055665,0.1777129617219135,-0.0003102624226544
0.41903278,-0.5074522,0.1769504032737475,-0.0002343728208914
0.4152897,-0.50942504,0.1768585809352784,-0.0001432311903307
0.41353977,-0.50842905,0.1776430224549175,-5.7209654134011505e-05
0.41419432,-0.50615484,0.1773185971378997,5.616480763493228e-05
0.4140771,-0.50471395,0.1769531161235352,0.0001840605071151
0.4140141,-0.5041582,0.174150721538691,0.0
0.41301173,-0.5034673,0.1761858792566485,0.0
0.41263074,-0.5026835,0.1761162448953058,0.0
0.41247746,-0.50224316,0.1757106257399857,0.0
0.41242993,-0.5021583,0.1750443339973698,0.0
0.4113533,-0.5023654,0.1765645698475707,0.0
0.41013822,-0.5024256,0.1761757689170102,0.0
0.40927187,-0.5025942,0.1749396836291667,0.0
0.40830985,-0.5025818,0.1758943421169264,0.0
0.40796036,-0.50319475,0.1765194643491054,0.0
0.4092708,-0.5030306,0.1769665099105132,0.0
0.4094824,-0.5029456,0.1771649170288166,0.0
0.4095213,-0.50284505,0.1753823893855724,0.0
0.40958214,-0.50280356,0.1766525805976407,1.214237878015108e-05
0.40944356,-0.5027584,0.1767301723246736,4.109170643115857e-06
0.4091474,-0.50287855,0.1764773914921902,-2.952803023253986e-06
0.4082481,-0.5034014,0.1772018861356686,-9.18766413051703e-06
0.4064754,-0.5040761,0.1763064329193139,-1.4518787390331115e-05
0.4050921,-0.50418466,0.1755799358681509,-7.805244324582376e-06
0.40419495,-0.50412405,0.1759061756093616,-1.7942900443066195e-05
0.4036162,-0.503817,0.1755820940434759,-2.6448873359122498e-05
0.40330577,-0.503433,0.1746380693082136,-3.332316307275131e-05
0.40299156,-0.5036023,0.1753192376641034,-3.856576958395262e-05
0.40324417,-0.503803,0.1739127604248594,-4.2176692892726435e-05
0.40318552,-0.50405276,0.1743781004201498,-4.4155932999072735e-05
0.40300944,-0.50429815,0.1745965447996033,-3.369738236542786e-05
0.4032244,-0.5046724,0.1743938392687147,-3.8729811045309845e-05
0.403884,-0.505204,0.1758240894889949,-4.143766018718466e-05
0.40460464,-0.50558466,0.1752825546747971,-4.182868009271327e-05
0.4053329,-0.50576955,0.1747675864889727,-3.991085075996766e-05
0.40642026,-0.50616246,0.1746627705013081,-3.56684418892149e-05
0.407206,-0.5062621,0.1753385768661607,-2.9101453480454917e-05
