Left_Elbow_X,Left_Elbow_Y,BICEPS_NonAffected_upper,BICEPS_NonAffected_lower
0.7156712,0.038601704,0.9475698740706812,0.0037857346455447
0.7156296,0.038716514,0.9388156248661288,0.0023077942935792
0.71548676,0.038673174,0.94144551696715,0.0022653597206287
0.7153088,0.038672015,0.946346185431572,0.0051605837594232
0.715133,0.0386865,0.9428744577158116,0.01810604567409
0.7145502,0.03866159,0.9478311471950708,0.0084105006688603
0.7139432,0.038630594,0.9489910823609616,0.0098757914851157
0.71330816,0.038516108,0.94158050162615,0.0041361701549511
0.7132455,0.037848737,0.9412753962295496,-0.0082881679823617
0.7137838,0.03688966,0.9472152604780372,-0.0171393369131627
0.71437943,0.036228973,0.9364782634950304,-0.0296969655220558
0.7149236,0.035467166,0.9471944344128556,-0.0036217806151599
0.7154142,0.035166733,0.9315619067049103,0.1138192925593922
0.7156599,0.03479564,0.9329994335994168,0.051426080153816
0.7161212,0.034572262,0.933931478991778,0.0610312025465965
0.7163381,0.034423884,0.944437882141663,-0.0312454497569272
0.7161507,0.03440714,0.9430931177184184,-0.1289007694555963
0.7159347,0.03425532,0.9521282602926704,-0.1195681715609405
0.715682,0.034287177,0.9454574610517804,-0.2365141933542837
0.7153649,0.03424938,0.962105863202175,-0.3398121024496348
0.71490014,0.034168795,0.9549257342295854,-0.4281624597172682
0.7144328,0.034172762,0.9625506886506446,-0.4422483234254899
0.7149334,0.034858923,0.9645216777270622,-0.5375229130660569
0.7151868,0.035301425,0.960798802114918,-0.6099572418947493
0.7153371,0.035640057,0.969699456776756,-0.5249302974689827
0.7151068,0.035748284,0.9701607644207983,-0.6149674734699373
0.71493846,0.035430726,0.979969950913714,-0.7005088005160378
0.7149349,0.03506143,0.9835325088851526,-0.7822034073863456
0.71454966,0.035149585,0.9774997935778136,-0.8634883789534562
0.71427256,0.03523299,0.9804403394303416,-0.9193887858992704
0.71405894,0.03524619,0.99479553187643,-0.9639504781038932
0.71372586,0.03527308,1.0,-0.990269020576035
0.7130007,0.034544975,0.980040655335344,-1.0
0.7125965,0.03425359,0.9917435093311666,-0.9937791491324776
0.712296,0.033943586,0.99323714906012,-0.9899874533879516
0.7121287,0.03362498,0.9847969138774102,-0.9456514930707228
0.7117244,0.03327808,0.988743501324412,-0.8847986117383159
0.71117586,0.032947212,0.9820397007882652,-0.8287757855464737
0.7093185,0.032913513,0.9834266214038072,-0.7374457838917575
0.7087062,0.031811066,0.9684301910471426,-0.6318153400254548
0.7075582,0.03171265,0.9641494886777728,-0.503364309956096
0.70552415,0.0295659,0.958873050382037,-0.3569306946785295
0.7061375,0.029215507,0.9618222238040952,-0.450469719185631
