Right_Shoulder_X,Right_Shoulder_Y,DELTOID_Affected_upper,DELTOID_Affected_lower
-0.4628392,-0.5001525,0.0198073290648399,0.0005126249358415
-0.46677887,-0.4995152,0.0204755526483488,-0.0002687808195703
-0.46685493,-0.49650592,0.0210151381413733,-0.0009317021195663
-0.46449104,-0.49556735,0.0214285081733684,-0.0014740833299422
-0.46281424,-0.49571362,0.0217274552785949,-0.0019046035857863
-0.46167728,-0.4960176,0.0219237719913139,-0.0022319420221866
-0.46102512,-0.49620444,0.0220292508457863,-0.0024647777742312
-0.46017924,-0.4966672,0.022055684376273,-0.0026117899770081
-0.45953593,-0.49678674,0.0220148651170351,-0.0026816577656054
-0.4599164,-0.49727792,0.0219185856023336,-0.0026830602751112
-0.46072653,-0.4975774,0.0217786383664294,-0.0026246766406135
-0.46158338,-0.49794477,0.0216068159435835,-0.0025151859972004
-0.4625509,-0.49830535,0.0214149108680568,-0.00236326747996
-0.463572,-0.4983245,0.0217295361363627,-0.0021939306610293
-0.4656058,-0.49832404,0.021293123161216,-0.0021193459011377
-0.4663239,-0.49838567,0.0217179478190537,-0.001867189772179
-0.46687886,-0.49828276,0.0212777117723031,-0.001633874473822
-0.46805596,-0.4984657,0.0212242062904774,-0.0015301100265149
-0.4687448,-0.49852479,0.0206932951595025,-0.0012642585132108
-0.47011334,-0.4985103,0.0208957834627848,-0.0009212167880996
-0.47134075,-0.49852008,0.0202314175785198,-0.0007602337453984
-0.47172952,-0.49827075,0.0206620303387984,-0.0003333471986976
-0.47226456,-0.4980899,0.0197918386711302,-0.0001130771894143
-0.4730188,-0.49762955,0.0206619489946112,0.0005196308627394
-0.47311592,-0.49742025,0.0195541163861548,-0.0003168337861425
-0.4729114,-0.49728134,0.0199553190348886,-0.0001004296711894
-0.47314167,-0.49726853,0.0200653754787103,-0.000381889528653
-0.4734061,-0.49719507,0.0208407114098641,-0.0005923065426378
-0.4736128,-0.49718496,0.0203776420795584,-0.0009621224094837
-0.47391224,-0.49726725,0.0207868016243879,-0.0012338528085926
-0.4741909,-0.49728233,0.0206788341993118,-0.0016134162496101
-0.47444287,-0.49737018,0.0210822854562599,-0.0019124300076107
-0.4742301,-0.4978223,0.021600189264829,-0.0020670096608186
-0.473996,-0.49861255,0.0214103327591682,-0.0020697319416659
-0.473793,-0.49952528,0.0214757051168739,-0.0021119639262969
-0.47399095,-0.4994463,0.0213933017294469,-0.002271333707016
-0.4735796,-0.49940386,0.0214745255375536,-0.00247787692511
-0.4735439,-0.49955148,0.0216351367238284,-0.0026125802359223
-0.47274083,-0.4998137,0.0216906856290979,-0.0027045783032533
-0.47198224,-0.49990338,0.02149322629596,-0.0027422384779515
-0.4727366,-0.50060683,0.0212924056489223,-0.002725092393142
-0.47347072,-0.5009878,0.0218537397275453,-0.0026472811721734
-0.47307593,-0.50070405,0.0214901014308912,-0.0024028901120397
-0.4730837,-0.50077796,0.0211433645740882,-0.0022082111286501
-0.47267726,-0.5007351,0.0206418487019967,-0.0012389900734793
-0.4726473,-0.5007262,0.0204465284344188,-0.0004550181376619
-0.47125003,-0.50082666,0.0189683319118255,8.707059766114389e-05
-0.4698346,-0.501148,0.0196336248728102,0.0021585547589657
-0.46784583,-0.5016602,0.0191956147432901,-0.0003562658495605
-0.46757028,-0.50210094,0.0211806199147247,-0.0020753742865713
-0.46848136,-0.5020862,0.022440885103723,-0.003934666870676
-0.46844554,-0.50220484,0.0239261317120706,-0.0058623973543539
-0.46800157,-0.50216,0.0245458198454553,-0.0077255066278131
-0.46991837,-0.50199735,0.0253372894247013,-0.0091714001806443
-0.47083625,-0.50250965,0.0269405896790708,-0.0101981886897631
-0.47125998,-0.5017949,0.0274647099838825,-0.0106879708414198
-0.46987423,-0.5002927,0.0268493261148974,-0.0111952314166382
-0.46952873,-0.49898803,0.0274657377159167,-0.0105353036410918
-0.47119504,-0.4984588,0.0262263375219539,-0.0102140549584397
-0.47255152,-0.4992359,0.0266036338447628,-0.0111553847384525
-0.47136104,-0.49879,0.0276349496263733,-0.0109905886858547
-0.46844292,-0.4997932,0.0280930535666285,-0.0115726722077192
-0.4677733,-0.5000653,0.0279067926346026,-0.0129406613037988
-0.47016448,-0.500237,0.028641571976316,-0.0128639720619974
-0.47234383,-0.5004359,0.0289670784249881,-0.0137361789728484
-0.48307368,-0.5007354,0.029699836108006,-0.0141774688896927
-0.48269558,-0.5030151,0.0292647256525913,-0.014018795803705
-0.48269862,-0.50500923,0.0285764776272835,-0.0135629211272481
-0.48707947,-0.5058189,0.028618233049922,-0.0124290975559023
-0.4869854,-0.50694066,0.0278363981766281,-0.0116463462962684
-0.4868237,-0.5073798,0.0273526195136774,-0.0110010712789713
-0.48362353,-0.5067555,0.027912604505389,-0.0110881833697204
-0.47741842,-0.50614786,0.0274406048229909,-0.0138268529425885
-0.47809467,-0.50498044,0.0283356083830815,-0.0132226173928925
-0.47444415,-0.50197756,0.0281262917362509,-0.0124806622509183
-0.46603048,-0.5035544,0.0274135591449317,-0.0116736753554617
-0.4600428,-0.5019819,0.0265383405460787,-0.010214719592754
-0.45907336,-0.5022511,0.0259665439741625,-0.0085905853802408
-0.4539584,-0.50430256,0.0248439906436699,-0.0062634381918905
-0.43957728,-0.5051821,0.0231244123868097,-0.0044236212149163
-0.43722418,-0.5051417,0.0222301335417201,-0.0031909503696496
-0.4389478,-0.5068565,0.0216775169364818,-0.0014825383683741
-0.44129744,-0.5076833,0.0198578958995038,-0.0012634823210245
-0.4366709,-0.51082385,0.0205025544397695,-0.0021574307111851
-0.4293022,-0.5117617,0.0208392246898175,-0.001548560676773
-0.42578065,-0.51147175,0.0212499321891779,-0.0023271574638406
-0.42617986,-0.51033306,0.0224955459747808,-0.0045702349529861
-0.42380205,-0.5077536,0.0239801742196809,-0.0052141673589814
-0.42539975,-0.5046065,0.0246065451306748,-0.0078642944130267
-0.42507955,-0.5024659,0.025181791952725,-0.0072549753501347
-0.42612812,-0.50271374,0.0262431290986399,-0.0087525515506179
-0.42366531,-0.5034007,0.0268050274813645,-0.0123685582516069
-0.42807886,-0.5061819,0.0287384703152839,-0.014182023991176
-0.43405247,-0.5063679,0.0308811307735933,-0.0168501352516212
-0.43813595,-0.5053193,0.0322975475472268,-0.0200958357607925
-0.43997276,-0.50504,0.0350320411102733,-0.0230853130030079
-0.43923673,-0.5058367,0.0369020803773698,-0.0264812738699434
-0.44040203,-0.5057352,0.0388448717286015,-0.0275320813772361
-0.43985742,-0.50510836,0.0400076837971613,-0.031258299304182
-0.44011694,-0.50358665,0.0413536797510597,-0.0342563779192224
-0.43738142,-0.501379,0.042952343346298,-0.0362831770482031
-0.4318156,-0.49916193,0.0454425474970519,-0.0394393564680081
-0.42873502,-0.49690026,0.0461160757307509,-0.0412393383142985
-0.4233636,-0.4961302,0.0487616745477365,-0.0453519278582447
-0.41835004,-0.49694628,0.0501936811043737,-0.0473658201955034
-0.40918973,-0.4972533,0.0519809881334347,-0.0492513455538778
-0.3971116,-0.49972308,0.0530314864595894,-0.0535946516405261
-0.38994312,-0.49976218,0.0547443058855863,-0.053931985390285
-0.38578323,-0.50052637,0.0562805799796246,-0.0555363265775985
-0.3807517,-0.50165325,0.0570323337622861,-0.0585526423594791
-0.38069642,-0.50328326,0.0583829835267619,-0.0619747210056953
-0.37922937,-0.503938,0.0598667674181979,-0.0618331979401795
-0.3771521,-0.5056773,0.0593249383121402,-0.0629453623317426
-0.37419918,-0.5070407,0.0598778849786089,-0.0603220361939342
-0.37494966,-0.50886995,0.0599396540751327,-0.0633339043347631
-0.3682856,-0.5106972,0.062733680301201,-0.0686122718072716
-0.37746835,-0.51529497,0.0646346479771212,-0.0690319848017652
-0.37948823,-0.5131626,0.0686369007687024,-0.0735451224901061
-0.38483587,-0.5125715,0.0703934258554899,-0.0783451874433616
-0.38647208,-0.50670004,0.071765465928828,-0.0800299119715925
-0.38598686,-0.5033915,0.0731001217465994,-0.0829135512452052
-0.38792032,-0.5002776,0.0739642420905726,-0.0850745907493507
-0.38816386,-0.49992847,0.0734639384610029,-0.0880604285053052
-0.38888222,-0.49773526,0.0764762061033152,-0.0902646626747006
-0.38436228,-0.49656948,0.0806694596123859,-0.0946422116010606
-0.38243374,-0.49789083,0.0836937529171403,-0.1013110337869355
-0.3831039,-0.4972294,0.0863564375982656,-0.1066087311389345
-0.37954596,-0.4970043,0.0908097789323746,-0.1110327814908479
-0.37943783,-0.49732888,0.0925899435120083,-0.1127006873532717
-0.3777753,-0.49713084,0.0944866177113092,-0.1168644094588228
-0.3754346,-0.49664384,0.0964873509246163,-0.1215725149612307
-0.37384322,-0.49631307,0.0977391309381714,-0.1197847854962451
-0.3624313,-0.49842107,0.0970903002012363,-0.1201310803126858
-0.35994628,-0.50637597,0.0965309776480936,-0.1197401842063955
-0.35350567,-0.50084716,0.0948707869285516,-0.1180112540033129
-0.34779203,-0.50166625,0.0911022798714694,-0.1113580045480705
-0.34071478,-0.5008537,0.0887902920519041,-0.1079085589589718
-0.3327338,-0.49962112,0.0843519142160934,-0.1007327088912343
-0.3287675,-0.49760622,0.082536110693552,-0.1007977838318356
-0.330776,-0.49736425,0.0815905393495798,-0.0974703544485577
-0.33204338,-0.49626648,0.0795887321173505,-0.0934721118536872
-0.33240038,-0.4930067,0.0781156420244585,-0.0932623061841892
-0.33744478,-0.49308246,0.0749584649701826,-0.0865549474082167
-0.3422997,-0.4934362,0.0736625273872127,-0.0858329904811563
-0.34777316,-0.4945059,0.0726549185271797,-0.0830169012142893
-0.3528864,-0.4961023,0.07225024401641,-0.0851935316686701
-0.36037835,-0.49779218,0.0745356648078393,-0.0859096951185224
-0.36299032,-0.4981766,0.0775935561528731,-0.0922584570619894
-0.3654194,-0.4949574,0.0827452881456054,-0.0994559735361592
-0.366837,-0.49466375,0.0880275624450952,-0.1052791373515818
-0.37005383,-0.49310237,0.0934884027416424,-0.1146606064067694
-0.3727623,-0.49232963,0.0977727749451442,-0.1166586242703179
-0.37243754,-0.4921106,0.1028765452379163,-0.1276967282875687
-0.37257755,-0.4931912,0.1093778189910576,-0.1407210849689669
-0.37894553,-0.49413785,0.1142188578309041,-0.1501567519630827
-0.38144875,-0.49632215,0.1162270534546355,-0.1525316576289724
-0.38524953,-0.49374187,0.1180542214186069,-0.1578596674324406
-0.39026257,-0.49316254,0.1210234636491097,-0.1600194308445172
-0.3912009,-0.49335188,0.1228413814511493,-0.1610400677203431
-0.38983452,-0.49186954,0.1246738230515391,-0.1637720162544484
-0.39017254,-0.4903068,0.1242784009235127,-0.1624468090489692
-0.3931063,-0.49073035,0.1229235261518809,-0.1636440968753891
-0.39662912,-0.49052906,0.1242378574530444,-0.1648227251497845
-0.4033459,-0.48986277,0.122965439230361,-0.1621285393277031
-0.41338348,-0.48965716,0.1256989323442077,-0.1650409308257361
-0.4210343,-0.489499,0.1246929097371177,-0.1646790318743866
-0.4259167,-0.49033278,0.1206605412530856,-0.1579268747526186
-0.42928737,-0.49236655,0.1229972506044658,-0.1636253350451492
-0.43287805,-0.49339095,0.121885146191067,-0.1613655085531638
-0.43640485,-0.49596438,0.1206182451164779,-0.1618437985476702
-0.44104257,-0.49759802,0.1179503862877121,-0.1548233067062796
-0.4383253,-0.49880683,0.1160492269828382,-0.153391245858485
-0.43677393,-0.49956968,0.1197652711021333,-0.1545529125741437
-0.4370107,-0.5013389,0.1189144780421998,-0.1553850800515133
-0.4360276,-0.5044151,0.1170870796926353,-0.1563523583332715
-0.43546942,-0.5065526,0.1166805541451947,-0.1525450441233907
-0.43702906,-0.5083139,0.1186349448109641,-0.1590251858654422
-0.43799645,-0.50874233,0.1178832128496241,-0.1560361493776411
-0.43487322,-0.50930685,0.1179479741991862,-0.1516507772170271
-0.42890424,-0.5096309,0.1174648159905014,-0.1495988075060939
-0.42846674,-0.51150024,0.112375941800936,-0.1474710713370545
-0.42754912,-0.5125442,0.1144176079770239,-0.1459626390676183
-0.42940244,-0.51270825,0.1123766850166405,-0.1472382873967047
-0.43155813,-0.5127169,0.1105219051269202,-0.1460386294112337
-0.43305376,-0.5131789,0.1103530309444526,-0.1433835801590414
-0.43342358,-0.5136623,0.112879290189771,-0.149858477053511
-0.43172628,-0.51415163,0.1144295440466289,-0.1478535607079492
-0.42894694,-0.51576614,0.1146028165375282,-0.147765106695247
-0.42654416,-0.51752824,0.114292965759222,-0.1474980504343363
-0.42902118,-0.5182136,0.1140659301906804,-0.1468769165973186
-0.4297478,-0.51883566,0.1128900799035659,-0.1468244460494686
-0.4298281,-0.5193767,0.1158041894577407,-0.1468192621288333
-0.42941684,-0.51935405,0.1112610304391382,-0.1439120546772298
-0.42959413,-0.5184748,0.1083173496522105,-0.1373215388825478
-0.4294937,-0.5178266,0.1071684863555733,-0.136414498742897
-0.4253523,-0.5178065,0.1082853724247369,-0.1360012968383714
-0.42330065,-0.51720256,0.1052858895546024,-0.1358369061390721
-0.42191657,-0.5171611,0.1043026517971997,-0.1339624699200872
-0.42088994,-0.5170906,0.1023365493080748,-0.1318603952494338
-0.41979888,-0.51706475,0.1046647339416567,-0.1336256179846114
-0.41926253,-0.5167535,0.1044411701356556,-0.1300674610559523
-0.41966474,-0.516402,0.1058205406773902,-0.1362642765754633
-0.42026156,-0.5161614,0.1094945051453668,-0.1401533091031952
-0.41927585,-0.5157782,0.1111455418537458,-0.1441550574732262
-0.4180398,-0.5141202,0.1101517226632367,-0.1458302302412132
-0.41791007,-0.51179224,0.1163022831091244,-0.1519397202301749
-0.41612762,-0.51166934,0.117098982155717,-0.1560241930885151
-0.41653094,-0.51037663,0.1203102875808955,-0.1581720615400565
-0.41649568,-0.50989753,0.1271802861441516,-0.1644419581697714
-0.41594917,-0.50938785,0.1281115091041378,-0.1677671013213952
-0.41514546,-0.510745,0.1269962968341383,-0.1663110858563714
-0.4133724,-0.51157784,0.1266588877103102,-0.1675528634715906
-0.41284347,-0.5120634,0.1272100353108796,-0.1687143120671383
-0.4122934,-0.51199234,0.1286245250939074,-0.1689561152814807
-0.41151527,-0.5128696,0.1236706529195361,-0.1632210373462567
