Left_Shoulder_X,Left_Shoulder_Y,DELTOID_NonAffected_upper,DELTOID_NonAffected_lower
0.4479863,-0.5241162,0.2528089072018821,-0.000816893387787
0.4177855,-0.53019893,0.2537375174310287,-0.0008467192229717
0.45699403,-0.5302663,0.2544681756925753,-0.0008503309425275
0.4663894,-0.52880746,0.2550211133207132,-0.000831100933845
0.47597134,-0.53443277,0.2554165616496336,-0.0007924015843147
0.48135337,-0.5359394,0.2556747520135278,-0.0007376052813274
0.48401895,-0.5310868,0.2558170685546847,-0.0006691387024477
0.49043077,-0.52755415,0.255860312987759,-0.0005921663808691
0.49347585,-0.52944726,0.2558272562029806,-0.000509258065244
0.49856916,-0.5257653,0.2557381295345406,-0.000423786142963
0.49298003,-0.51826894,0.2556131643166305,-0.0003391230014169
0.49755496,-0.5119147,0.2554725918834412,-0.000258641027996
0.4951028,-0.5133582,0.2553349977183978,-0.0001848300585517
0.49425918,-0.5127559,0.2549403374526284,-0.0001252486949882
0.49360996,-0.51320577,0.2582364288575755,-0.0001155553373369
0.49281165,-0.5134767,0.2567584739626933,-8.850516624453328e-05
0.49422345,-0.51354283,0.2564595909956986,-0.0002922316075385
0.49668872,-0.5139789,0.257015587747637,-0.0003250872705634
0.4985772,-0.51422256,0.2580259281674559,-0.0003410436106259
0.49951848,-0.51423806,0.2561554011758249,-0.0003396914908013
0.50061876,-0.5143226,0.2585461701919567,-0.0003213458272385
0.5012945,-0.51456624,0.2571488237196633,-0.0003484513677255
0.50072,-0.51644164,0.257943277870351,-0.0004381002767874
0.4992224,-0.5188068,0.2581253331228365,-0.0005105670537829
0.4992768,-0.5223091,0.2576768760495411,-0.0005664566598369
0.5002902,-0.52377826,0.257882972648372,-0.0006043360281273
0.50116104,-0.52399814,0.2567419915392697,-0.0005520836254303
0.50210375,-0.52407426,0.2579962272483465,-0.0005637704687555
0.5023787,-0.5243739,0.2557121205980972,-0.0005995424685679
0.50301933,-0.5244845,0.2564324859153271,-0.0006136293980473
0.5037282,-0.52472264,0.2589441815951923,-0.0005643481328704
0.50447077,-0.52477133,0.2577754927107599,-0.000552537766947
0.50514835,-0.5246865,0.2547195592956198,-0.0005175165756638
0.5052621,-0.52455175,0.2571321678138208,-0.0004592845590209
0.5052955,-0.5243153,0.2554992044919175,-0.0005509771743043
0.5055757,-0.5241263,0.2553964699739613,-0.0005127414932824
0.5058594,-0.523819,0.2575788330989466,-0.0004565958173251
0.50543654,-0.52212286,0.258349841682055,-0.0004633375539018
0.5041071,-0.52167475,0.2562264219534875,-0.0004071845309117
0.5033441,-0.5217332,0.2570529575334455,-0.0004931886903831
0.5031143,-0.5214394,0.2554211311398933,-0.0004523130571315
0.50279063,-0.52120596,0.2588049809588327,-0.0003983361665053
0.50276375,-0.5210411,0.2585852023453594,-0.0003710386645958
0.5026491,-0.520925,0.2566364504187426,-0.0003060525806835
0.502575,-0.52075315,0.2566482197868087,-0.0002049440678231
