Right_Wrist_X,Right_Wrist_Y,FOREARM_Affected_upper,FOREARM_Affected_lower
-0.075990684,-0.6929968,0.8414591857406438,0.0030238900693663
-0.16908704,-0.7017302,0.8424686895006078,0.0219983091002483
-0.21328759,-0.7019761,0.8401505820836599,0.0108181521201807
-0.23785779,-0.70416003,0.8483538789261281,-0.0020247331603119
-0.24531129,-0.7053042,0.8467612322356914,-0.0146045790121053
-0.24995214,-0.706413,0.8461062351135441,-0.0213841848418698
-0.25580716,-0.7033031,0.844188006231365,-0.0369218052048897
-0.26204103,-0.70047694,0.8480478755110671,-0.0434164008849299
-0.27011874,-0.6969285,0.8549875093148229,-0.0588011395716662
-0.2758119,-0.693767,0.8559840392571634,-0.0607985686551031
-0.27732575,-0.69223124,0.8583696659764242,-0.0745344022992836
-0.2783223,-0.69125056,0.8625577724446429,-0.0836072446968111
-0.27913022,-0.6907308,0.8568892299727382,-0.0881805704854791
-0.27794686,-0.69048613,0.8605726710923299,-0.0881727131333471
-0.097906604,-0.7970864,0.860004014226586,-0.0835835310665025
-0.13457367,-0.783117,0.8628342596138364,-0.0743925513323155
0.1469688,-0.76935595,0.8551670840729012,-0.0607432840423537
0.2707046,-0.8641419,0.8526876820350883,-0.0423897964526542
0.19733274,-0.92324495,0.8558131660507575,-0.027118890463497
0.12823255,-1.0895997,0.8574433122997691,-0.0290889709995073
0.10551842,-1.1789223,0.8547501201794871,-0.0229141636127046
0.10822436,-1.1239153,0.8491075645297897,-0.0127724860164079
0.15881108,-1.2234772,0.8507969609298015,-0.0026953658097851
0.1326004,-1.2884293,0.8469621008453062,-0.0011443077956385
-0.13872904,-1.3416501,0.8506624869835635,-0.0035172098991936
-0.13260897,-1.3502454,0.8509185474207872,0.0020177914354017
-0.12255819,-1.3539,0.8486148806439523,0.0070719694803248
0.056598336,-1.294557,0.8498730060590644,-0.0012096817184591
0.2106959,-1.2636071,0.8546585764433412,-0.0015554410345403
0.5180072,-1.2052557,0.850273847554103,0.0025727043656119
0.4518916,-1.2361782,0.8530212406233815,0.0065748452627598
0.34520856,-1.228808,0.8523850289611026,0.0315236856488967
0.102012254,-1.240064,0.854270821256746,0.0119288854998164
-0.01105646,-1.2009579,0.850490330039849,-0.0145090902430884
-0.06419412,-1.1915264,0.8576848066409724,-0.0335329432187787
-0.15927207,-1.1714814,0.8558948033059959,-0.0569611523193412
-0.1782023,-1.1597049,0.8524141488160044,-0.0758341130275193
-0.20748372,-1.1464212,0.8622866652778405,-0.0895872090756369
-0.22494484,-1.1344148,0.8564217331364666,-0.0984204396610458
-0.23719646,-1.1260782,0.863683385746177,-0.0989710348311991
-0.2181356,-1.1238128,0.8639737053991234,-0.0931178566389436
-0.21275257,-1.1218846,0.8646401980073151,-0.1071781543407002
-0.08862219,-1.1157482,0.8698080836157029,-0.1191640478344591
-0.14761177,-1.023614,0.867732883433056,-0.1161268669729022
-0.20070872,-0.9523107,0.8647037438024422,-0.113405595765717
-0.2438715,-0.9357571,0.8688878254054204,-0.0844763191911379
-0.02272074,-0.9193942,0.8586835172594679,-0.0739613719744967
-0.20169297,-0.8888956,0.8595224991993016,-0.0905269890042783
-0.2745643,-0.8961345,0.8626243319529463,-0.0756536760377582
-0.27683812,-0.8596519,0.8640421571952552,-0.1461781908782366
-0.24370319,-0.9022623,0.877318382102651,-0.1748371927337047
0.06452514,-0.87785006,0.8798558071687737,-0.2116689663268438
-0.12386295,-0.9033205,0.8826507171069365,-0.2420977562713404
-0.010216754,-0.8921034,0.8845368430342606,-0.2770296041899636
-0.07075155,-0.90689695,0.8855868872422393,-0.2760784714235461
-0.046135094,-0.9039496,0.8858393889931595,-0.2873226325166096
-0.3424358,-0.8839905,0.8898201189086405,-0.3026876550498212
-0.48617092,-0.8437099,0.8859943225865687,-0.3018519617465513
-0.5954907,-0.80614066,0.8953629881128842,-0.3366835758857472
-0.58009285,-0.78943455,0.8967173584575383,-0.3344643057549117
-0.6352249,-0.80101514,0.8847891979106978,-0.3001693015644001
-0.6254351,-0.7960916,0.8870855504765259,-0.2817614283821485
-0.6417431,-0.80118006,0.8853307138414349,-0.2563693590904243
-0.65141773,-0.80448854,0.8865994232987172,-0.2492168210523118
-0.61203206,-0.8085901,0.8867990516716144,-0.2415708272214125
-0.5999293,-0.8112021,0.8823510390805862,-0.2110338768594259
-0.59064645,-0.81282467,0.8764343109230635,-0.2190943342983034
-0.5862138,-0.8139808,0.8717294441229254,-0.1933674815812981
-0.5850987,-0.8147744,0.8734163314439929,-0.1649376013675834
-0.58197534,-0.8150008,0.865836185208496,-0.1415316081257939
-0.5797846,-0.81507844,0.8584710248574314,-0.0927210593524167
-0.5782043,-0.8150745,0.8547916986060886,-0.0703574088058491
-0.5776565,-0.81504846,0.8766148047670533,-0.0489263492111998
-0.5759603,-0.8151567,0.8463401319985946,-0.0538995953082453
-0.57511234,-0.81536585,0.855488326168315,-0.049475213743349
-0.57271916,-0.81541324,0.8632308475665944,-0.0560874849226243
-0.5668553,-0.81548065,0.829604693719236,-0.0468667409723085
-0.56576616,-0.81599677,0.8519094865010194,-0.0371156061432852
-0.5651486,-0.81685513,0.8659445009665465,-0.0476664429176493
-0.5646087,-0.8176134,0.8636795387500907,-0.0418541186747997
-0.56301224,-0.81829774,0.8663048641400768,-0.058557374573916
-0.56445223,-0.8192939,0.8628647689333031,-0.0713883827518244
-0.56740534,-0.8201004,0.8632444875219477,-0.0773848326665668
-0.56744546,-0.8209162,0.8595571555977155,-0.0776976465387795
-0.5724567,-0.82126325,0.8615814383714367,-0.0738212385731173
-0.5743016,-0.82166016,0.8614430735693288,-0.0659477124876778
-0.5760533,-0.82191736,0.8588553858463999,-0.0525164108030957
-0.5770149,-0.8221729,0.8626080856079071,-0.0287830614950214
-0.5765501,-0.82230675,0.8663715996101911,-0.0470593121766914
-0.5766331,-0.82250214,0.8558429316254501,-0.0413738049550502
-0.57661253,-0.82274586,0.8467984434298453,-0.0150883607577863
-0.5766073,-0.82288134,0.8581846945814963,-0.0045822293842715
-0.5761932,-0.82309526,0.8415748295314287,0.0009906716821178
-0.57624346,-0.82325083,0.8461920357244954,-0.0404662043578744
-0.57572675,-0.82345414,0.8654033708126642,-0.0716045338222831
-0.5721489,-0.8236451,0.8776070699647319,-0.0853105490882048
-0.5701434,-0.82380354,0.8671447161474644,-0.1060217663186733
-0.5590985,-0.825358,0.8581022089997219,-0.1572232032386043
-0.5478974,-0.83339876,0.8712133056422939,-0.1686445722237578
-0.75645447,-0.8399893,0.8789920409091115,-0.2002270335163882
-0.5924965,-0.8439166,0.8808400942923441,-0.1975451513083953
-0.5301086,-0.8449492,0.887295355243001,-0.2301546671243025
-0.53442174,-0.8447017,0.8902679179555564,-0.2475068526310212
-0.6236055,-0.8407117,0.8906499058992264,-0.2515208383754148
-0.52561027,-0.84036404,0.8854723974164672,-0.2409770805224804
-0.5110759,-0.83974934,0.8844159875931669,-0.2222098790909256
-0.50026923,-0.8339414,0.867200659447203,-0.1905389224299448
-0.5051227,-0.8101947,0.8737224156149699,-0.1414049666650028
-0.5074242,-0.7925637,0.8603596638172513,-0.1231925000206503
-0.36809462,-0.82160527,0.8641009470942798,-0.0776910710619032
-0.31303364,-0.780174,0.8587717713370906,-0.0715893314184981
-0.2327897,-0.78624135,0.8596357542325879,-0.0305864614758785
0.012494025,-0.832149,0.8540583224783416,-0.045976939592177
0.15095873,-0.8317804,0.8512952379049189,-0.0556674166092701
0.041803334,-0.8472851,0.8537869561346919,-0.087591877513097
-0.03583565,-0.86847585,0.8652417799623494,-0.0929493551430718
-0.04495949,-0.89815474,0.8544793711842266,-0.1430507599363146
-0.08663272,-0.9055857,0.8638067492827324,-0.1624531749648732
-0.19569017,-0.903654,0.8736947033914076,-0.2047083364998052
-0.16890931,-0.94816786,0.8771195038275489,-0.2208834797153939
-0.16132744,-0.9538934,0.8735008154780403,-0.2307637285195403
-0.23703748,-0.9302037,0.8791072311888474,-0.2301443006657498
-0.12674962,-0.9110722,0.8780566398277396,-0.2326978229154133
0.004962321,-0.92732215,0.8768451541039232,-0.2247162136207029
0.012263379,-0.9506919,0.875928373515631,-0.1985646282681518
0.0071504307,-0.94766647,0.8650656850187066,-0.1478333300281644
-0.009068464,-0.95211923,0.8534234552997422,-0.1112165538635247
-0.18091956,-0.9428848,0.8435311979586121,-0.1041559893795161
-0.055884402,-0.949587,0.8501019120736671,-0.0875398089342339
-0.06862669,-0.94795245,0.8513409271129092,-0.1031290795389922
-0.24446101,-0.9288997,0.8547123777164459,-0.1035269473349319
-0.31317085,-0.9156679,0.8646042824440043,-0.117987838337965
-0.3189025,-0.889792,0.864904856349576,-0.1233717089568166
-0.2895172,-0.8870366,0.8627957631077294,-0.1238211184304239
